id,alcohol_consumption,location_class,workstatus,score,divorce,widowed,education,residence_region,babies,preteen,teens,income,engagement_religion,x1,tvhours,gender,response
citzen4057,Rarely,D,retired,23,no,no,10,south atlantic,0,0,0,$25000 or more,nrly every week,2,,0,Very Happy
citzen4058,Occassional,C,working fulltime,22,no,no,12,foreign,0,0,0,$10000 - 14999,never,1,,1,Very Happy
citzen4059,Never,B,working fulltime,44,,,14,pacific,0,0,0,$15000 - 19999,once a year,3,1,1,Pretty Happy
citzen406,Rarely,B,keeping house,17,yes,no,12,e. nor. central,1,2,0,$25000 or more,never,1,,1,Pretty Happy
citzen4060,Never,D,school,,,,13,new england,0,0,0,,never,2,2,0,Pretty Happy
citzen4061,Occassional,A,working fulltime,36,yes,no,14,e. nor. central,2,1,0,$25000 or more,nrly every week,3,,0,Very Happy
citzen4062,2 - 3 times a month,B,working fulltime,35,no,no,14,e. sou. central,0,0,0,$25000 or more,once a year,3,,0,Pretty Happy
citzen4063,Never,G,working fulltime,51,no,no,17,e. nor. central,1,0,0,$25000 or more,every week,2,1,0,Pretty Happy
citzen4064,2 - 3 times a month,B,working fulltime,39,,no,13,e. sou. central,1,0,0,$8000 to 9999,once a month,2,2,1,Pretty Happy
citzen4066,Once a week,G,working fulltime,69,yes,,20,pacific,0,0,0,$25000 or more,lt once a year,1,1,0,Pretty Happy
citzen4069,Occassional,B,retired,28,no,,9,new england,0,0,0,$8000 to 9999,never,1,3,1,Pretty Happy
citzen407,Never,D,working fulltime,35,,no,12,south atlantic,0,0,0,$25000 or more,never,3,1,0,Pretty Happy
citzen4071,Once a week,F,retired,60,yes,no,13,e. nor. central,0,0,0,$25000 or more,every week,1,6,1,Very Happy
citzen4072,Never,A,school,22,,,10,w. sou. central,0,0,0,$5000 to 5999,once a year,1,,0,Pretty Happy
citzen4074,Once a week,F,working fulltime,46,no,no,15,e. sou. central,0,0,0,$25000 or more,more thn once wk,2,1,1,Very Happy
citzen4075,2 - 3 times a month,F,school,,,,12,south atlantic,0,0,2,$25000 or more,nrly every week,2,3,0,Pretty Happy
citzen4076,Rarely,C,working fulltime,31,no,no,15,e. sou. central,0,0,0,$25000 or more,nrly every week,3,2,1,Very Happy
citzen4077,Once a week,A,working fulltime,39,no,,9,e. sou. central,1,3,0,$25000 or more,once a month,1,3,0,Pretty Happy
citzen408,Once a week,B,retired,22,yes,,10,w. sou. central,0,0,0,$5000 to 5999,2-3x a month,2,4,1,Pretty Happy
citzen4082,Multiple times in a week,C,"unempl, laid off",34,,no,12,pacific,0,0,0,$25000 or more,sevrl times a yr,3,2,1,Not Happy
citzen4084,2 - 3 times a month,A,working fulltime,52,no,,11,south atlantic,0,0,0,$25000 or more,every week,3,1,1,Not Happy
citzen4086,Once a week,G,working fulltime,61,,no,16,e. sou. central,0,0,0,$25000 or more,every week,3,3,1,Pretty Happy
citzen4089,Once a month,A,retired,42,,no,8,e. nor. central,0,0,0,,never,2,6,0,Pretty Happy
citzen4090,2 - 3 times a month,D,other,21,,no,13,mountain,0,0,0,$7000 to 7999,never,3,7,0,Not Happy
citzen4092,Never,D,keeping house,,,,10,south atlantic,4,0,0,$3000 to 3999,never,1,3,1,Pretty Happy
citzen4093,Rarely,B,working fulltime,42,,no,12,new england,0,0,0,$20000 - 24999,never,1,2,1,Very Happy
citzen4094,2 - 3 times a month,G,"unempl, laid off",66,,no,14,e. nor. central,0,0,0,$25000 or more,never,3,,1,Pretty Happy
citzen4095,Once a week,A,working fulltime,30,,,12,middle atlantic,0,0,0,$25000 or more,every week,2,1,1,Pretty Happy
citzen4096,Once a month,G,working fulltime,34,no,no,11,pacific,0,1,1,$25000 or more,never,2,1,1,Pretty Happy
citzen4098,Multiple times in a week,G,working fulltime,64,,,17,middle atlantic,0,0,0,$25000 or more,once a year,1,,0,Pretty Happy
citzen4099,Occassional,B,keeping house,24,no,no,12,e. sou. central,0,0,0,$25000 or more,2-3x a month,3,,1,Pretty Happy
citzen410,2 - 3 times a month,A,working fulltime,60,,,14,w. nor. central,0,2,0,$5000 to 5999,2-3x a month,2,4,1,Pretty Happy
citzen4100,Once a week,D,working fulltime,48,no,no,14,pacific,2,1,0,$15000 - 19999,once a month,2,0,0,Very Happy
citzen4102,2 - 3 times a month,A,"unempl, laid off",,,,8,middle atlantic,0,0,0,,never,2,3,1,Pretty Happy
citzen4103,,D,retired,36,yes,no,9,e. sou. central,0,0,0,$8000 to 9999,every week,3,2,0,Not Happy
citzen4107,Never,A,working fulltime,29,yes,no,9,w. sou. central,0,0,0,$7000 to 7999,every week,3,,1,Pretty Happy
citzen4108,Never,G,working fulltime,66,no,no,18,w. sou. central,0,0,0,,,2,2,1,Pretty Happy
citzen4112,Once a week,C,school,,,,11,pacific,1,1,1,$1000 to 2999,never,2,0,1,Pretty Happy
citzen4113,Once a week,C,working fulltime,46,no,no,16,middle atlantic,0,0,0,$25000 or more,every week,1,,1,Very Happy
citzen4115,Occassional,D,working fulltime,74,,,14,w. sou. central,0,0,0,$25000 or more,2-3x a month,1,,0,Pretty Happy
citzen4116,Occassional,,working fulltime,44,,,18,w. nor. central,0,0,0,$25000 or more,sevrl times a yr,1,4,1,Pretty Happy
citzen4118,Once a month,B,working parttime,68,no,no,17,middle atlantic,1,0,0,$25000 or more,sevrl times a yr,1,1,1,Very Happy
citzen4119,,G,"unempl, laid off",66,,no,13,w. nor. central,0,0,1,$15000 - 19999,never,2,3,1,Not Happy
citzen4128,Never,D,working parttime,23,no,no,17,south atlantic,1,0,0,,2-3x a month,3,1,0,Very Happy
citzen4130,Never,C,working fulltime,36,no,no,12,mountain,0,0,0,$25000 or more,lt once a year,3,3,0,Very Happy
citzen4131,Multiple times in a week,F,retired,41,no,,14,foreign,0,0,0,$25000 or more,never,1,,0,Not Happy
citzen4132,2 - 3 times a month,D,working fulltime,22,no,no,12,middle atlantic,1,0,0,$20000 - 24999,every week,1,,0,Very Happy
citzen4136,Rarely,C,working fulltime,23,yes,no,12,e. nor. central,0,0,0,,never,3,4,1,Very Happy
citzen4137,2 - 3 times a month,B,working fulltime,48,,,16,middle atlantic,0,0,0,$25000 or more,once a year,1,2,0,Very Happy
citzen4139,Occassional,A,working fulltime,42,no,no,,w. nor. central,0,0,2,$25000 or more,never,3,2,0,Very Happy
citzen414,Occassional,A,keeping house,46,no,no,15,e. sou. central,0,0,0,$25000 or more,every week,3,,1,Very Happy
citzen4141,Once a week,G,working fulltime,49,yes,no,14,e. sou. central,1,0,0,$25000 or more,once a year,3,,0,Pretty Happy
citzen4144,2 - 3 times a month,G,working fulltime,54,,no,16,e. nor. central,0,1,0,$25000 or more,more thn once wk,1,3,0,Not Happy
citzen4146,Rarely,C,working fulltime,30,,no,12,e. nor. central,0,0,0,,never,2,3,0,Pretty Happy
citzen4149,Once a month,G,retired,53,yes,no,10,e. sou. central,0,0,0,$25000 or more,once a year,2,8,0,Very Happy
citzen415,Occassional,C,working fulltime,73,,,16,pacific,0,0,0,$25000 or more,every week,3,1,1,Pretty Happy
citzen4150,Occassional,B,working fulltime,36,no,no,11,mountain,1,3,1,,every week,2,1,0,Pretty Happy
citzen4151,Rarely,D,retired,47,no,,12,middle atlantic,0,0,0,$15000 - 19999,never,1,5,0,Very Happy
citzen4152,Occassional,D,retired,47,yes,no,9,south atlantic,0,0,0,$25000 or more,every week,3,2,0,Pretty Happy
citzen4153,Rarely,B,working fulltime,64,,no,19,e. nor. central,0,0,0,$25000 or more,more thn once wk,1,2,1,Very Happy
citzen4154,Once a month,C,working fulltime,51,,no,15,new england,0,0,0,$25000 or more,once a year,2,4,0,Pretty Happy
citzen4155,Never,D,working fulltime,44,,no,12,south atlantic,0,0,0,$25000 or more,never,3,2,0,Very Happy
citzen4156,2 - 3 times a month,B,retired,43,yes,,15,south atlantic,0,0,0,$25000 or more,every week,2,3,1,Pretty Happy
citzen4157,2 - 3 times a month,E,retired,36,yes,,12,south atlantic,0,0,0,$25000 or more,nrly every week,2,3,1,Very Happy
citzen4158,Never,E,retired,64,no,,18,e. nor. central,0,0,0,$25000 or more,lt once a year,1,,1,Pretty Happy
citzen4159,Once a week,A,working fulltime,42,yes,,12,new england,0,0,1,$25000 or more,sevrl times a yr,2,2,0,Very Happy
citzen416,,A,working fulltime,27,,,12,south atlantic,0,0,0,$20000 - 24999,lt once a year,3,3,0,Pretty Happy
citzen4160,Once a week,D,keeping house,23,no,,12,e. nor. central,1,0,1,$25000 or more,lt once a year,2,5,1,Very Happy
citzen4163,Multiple times in a week,B,working parttime,35,,,15,pacific,0,0,0,$25000 or more,every week,3,2,0,Pretty Happy
citzen4165,,A,retired,27,no,no,12,middle atlantic,0,0,0,,every week,2,12,0,Not Happy
citzen4167,2 - 3 times a month,F,working fulltime,47,no,no,11,pacific,0,0,0,$25000 or more,once a year,1,4,1,Pretty Happy
citzen417,,C,working fulltime,44,no,no,14,pacific,0,0,0,$25000 or more,every week,1,,1,Not Happy
citzen4170,Once a month,B,working fulltime,46,no,,14,south atlantic,0,0,0,$25000 or more,more thn once wk,3,3,1,Very Happy
citzen4174,2 - 3 times a month,F,working fulltime,64,no,no,18,e. nor. central,1,0,0,$25000 or more,lt once a year,2,2,1,Very Happy
citzen4175,Occassional,B,working fulltime,40,,no,13,foreign,0,1,2,,every week,2,0,0,Pretty Happy
citzen4176,2 - 3 times a month,G,retired,53,no,no,18,e. sou. central,0,0,0,,never,3,,1,Very Happy
citzen4177,2 - 3 times a month,D,school,,,,12,south atlantic,0,1,0,$25000 or more,2-3x a month,1,5,1,Pretty Happy
citzen4178,Multiple times in a week,B,working fulltime,30,yes,,14,south atlantic,0,0,0,$25000 or more,every week,1,4,0,Not Happy
citzen418,Once a week,,working fulltime,47,,,14,w. nor. central,0,0,0,$20000 - 24999,lt once a year,2,1,0,Pretty Happy
citzen4182,,A,other,28,,no,7,mountain,0,0,0,$5000 to 5999,never,1,2,1,Not Happy
citzen4183,2 - 3 times a month,A,working fulltime,42,,no,15,w. sou. central,0,0,1,$20000 - 24999,once a year,1,,1,Pretty Happy
citzen4184,Never,C,working fulltime,53,no,no,18,middle atlantic,2,0,0,$25000 or more,2-3x a month,1,,0,Pretty Happy
citzen4188,Once a month,G,retired,40,no,,12,middle atlantic,0,0,0,lt $1000,sevrl times a yr,3,5,0,Pretty Happy
citzen4190,Never,E,school,,,,14,pacific,0,0,0,,once a month,3,2,1,Very Happy
citzen4191,Multiple times in a week,A,working fulltime,61,,,16,w. sou. central,0,0,0,$7000 to 7999,every week,1,3,1,Not Happy
citzen4193,,F,"unempl, laid off",53,,,16,middle atlantic,0,0,0,$25000 or more,lt once a year,1,,0,Not Happy
citzen4195,Once a week,A,working fulltime,41,,no,18,e. nor. central,0,0,0,$25000 or more,every week,3,4,0,Not Happy
citzen4197,Occassional,A,working fulltime,48,,,16,mountain,0,0,0,$25000 or more,sevrl times a yr,2,0,1,Very Happy
citzen4198,Never,C,working fulltime,36,,,12,south atlantic,1,0,0,$15000 - 19999,never,1,2,1,Pretty Happy
citzen4199,,A,temp not working,57,no,no,14,e. nor. central,0,0,0,$25000 or more,more thn once wk,2,2,1,Not Happy
citzen420,Rarely,B,working fulltime,57,no,no,18,middle atlantic,0,0,0,$25000 or more,once a month,1,1,1,Pretty Happy
citzen4200,Once a month,D,keeping house,31,no,no,12,e. nor. central,0,0,0,$25000 or more,more thn once wk,2,6,1,Pretty Happy
citzen4201,Occassional,B,working fulltime,44,,,12,new england,0,0,0,$20000 - 24999,never,1,3,1,Pretty Happy
citzen4202,Once a week,E,working fulltime,31,yes,no,8,south atlantic,0,0,0,$25000 or more,lt once a year,3,7,1,Very Happy
citzen4204,Once a month,G,working fulltime,49,yes,no,12,pacific,0,0,0,$25000 or more,more thn once wk,3,,1,Very Happy
citzen4207,Occassional,C,working fulltime,45,no,,16,mountain,0,0,0,$25000 or more,once a year,1,,0,Pretty Happy
citzen4208,Once a month,A,keeping house,23,no,no,12,e. nor. central,0,0,2,$20000 - 24999,more thn once wk,1,,1,Very Happy
citzen4209,Once a month,F,keeping house,32,yes,no,13,w. sou. central,0,0,0,$25000 or more,2-3x a month,3,,1,Pretty Happy
citzen4210,2 - 3 times a month,E,retired,30,no,no,11,new england,0,0,0,$15000 - 19999,never,2,2,0,Pretty Happy
citzen4211,Never,D,working parttime,74,no,no,20,e. nor. central,0,2,0,$25000 or more,every week,2,1,0,Pretty Happy
citzen4212,Occassional,B,working fulltime,51,,,16,w. sou. central,0,0,0,$25000 or more,nrly every week,1,,1,Pretty Happy
citzen4214,Once a month,C,working fulltime,65,,,16,new england,0,0,0,$20000 - 24999,once a month,1,1,1,Pretty Happy
citzen4215,Never,F,"unempl, laid off",27,,no,13,e. sou. central,0,0,0,$5000 to 5999,lt once a year,1,1,1,Pretty Happy
citzen4218,2 - 3 times a month,G,working fulltime,42,,,15,e. sou. central,0,0,0,$25000 or more,2-3x a month,2,6,1,Not Happy
citzen4219,Occassional,B,working parttime,51,no,,20,foreign,0,0,0,$25000 or more,2-3x a month,1,,0,Pretty Happy
citzen4220,Rarely,C,working fulltime,57,yes,no,16,south atlantic,0,0,0,$25000 or more,never,3,3,1,Pretty Happy
citzen4222,Once a month,B,retired,51,no,,12,middle atlantic,0,0,0,$5000 to 5999,2-3x a month,2,4,1,Pretty Happy
citzen4224,2 - 3 times a month,B,keeping house,22,,no,7,e. nor. central,0,0,0,$5000 to 5999,never,2,6,1,Pretty Happy
citzen4226,Rarely,B,working fulltime,42,,no,12,middle atlantic,0,0,0,$20000 - 24999,2-3x a month,3,,1,Pretty Happy
citzen4228,Never,B,working fulltime,64,,,17,e. nor. central,0,0,1,$25000 or more,sevrl times a yr,3,1,1,Pretty Happy
citzen4229,Occassional,B,retired,40,,no,13,w. nor. central,0,0,0,$20000 - 24999,sevrl times a yr,2,3,0,Pretty Happy
citzen423,Rarely,G,working fulltime,35,no,no,6,foreign,0,0,1,$25000 or more,nrly every week,1,,1,Pretty Happy
citzen4234,Multiple times in a week,E,keeping house,25,no,no,13,middle atlantic,0,0,0,$25000 or more,more thn once wk,2,2,1,Not Happy
citzen4235,Rarely,G,other,30,,no,,e. sou. central,0,0,0,$10000 - 14999,once a year,3,4,0,Pretty Happy
citzen4236,Once a month,C,keeping house,31,yes,,11,e. sou. central,0,0,0,lt $1000,lt once a year,2,3,1,Very Happy
citzen4237,Once a month,B,working fulltime,41,no,no,14,new england,3,0,2,$25000 or more,every week,1,1,0,Pretty Happy
citzen424,2 - 3 times a month,C,working fulltime,74,no,no,16,new england,1,0,0,$25000 or more,once a year,1,,0,Very Happy
citzen4244,Never,D,keeping house,46,no,no,16,w. sou. central,2,0,0,$25000 or more,every week,3,2,1,Very Happy
citzen4245,Rarely,B,working fulltime,42,,no,12,middle atlantic,0,0,0,lt $1000,every week,1,,1,Pretty Happy
citzen425,Occassional,A,working parttime,20,yes,no,,e. nor. central,0,0,0,$3000 to 3999,once a month,2,4,1,Very Happy
citzen4252,2 - 3 times a month,A,working parttime,49,no,no,12,e. nor. central,0,0,0,$20000 - 24999,every week,3,3,0,Pretty Happy
citzen4253,Once a week,C,keeping house,30,no,no,12,south atlantic,0,0,0,$25000 or more,every week,1,1,1,Very Happy
citzen4254,Occassional,D,working fulltime,44,no,no,12,e. nor. central,1,0,0,$20000 - 24999,once a month,1,,1,Pretty Happy
citzen4255,Multiple times in a week,B,"unempl, laid off",31,,no,14,middle atlantic,0,0,1,$25000 or more,2-3x a month,1,1,1,Not Happy
citzen4257,Never,C,working fulltime,35,no,no,12,mountain,0,0,0,$25000 or more,more thn once wk,3,,1,Pretty Happy
citzen426,Once a month,D,working fulltime,59,,,17,new england,0,0,0,$25000 or more,never,2,2,0,Pretty Happy
citzen4260,Once a week,B,working parttime,42,no,no,12,w. sou. central,0,0,0,$20000 - 24999,more thn once wk,2,7,1,Pretty Happy
citzen4262,Once a month,G,working fulltime,36,yes,no,13,w. sou. central,1,1,0,$25000 or more,never,1,3,1,Pretty Happy
citzen4264,2 - 3 times a month,C,working fulltime,31,yes,no,12,w. sou. central,0,0,0,$25000 or more,nrly every week,3,1,0,Very Happy
citzen4265,2 - 3 times a month,F,working fulltime,51,no,no,16,e. nor. central,0,0,2,$25000 or more,nrly every week,1,1,1,Pretty Happy
citzen4268,2 - 3 times a month,A,retired,49,,no,15,foreign,0,0,0,$7000 to 7999,2-3x a month,3,,0,Pretty Happy
citzen427,Once a week,D,working fulltime,66,,no,16,foreign,0,0,1,$25000 or more,never,1,,1,Very Happy
citzen4271,Occassional,B,keeping house,36,yes,no,12,middle atlantic,2,2,1,$25000 or more,every week,2,2,1,Very Happy
citzen4273,Occassional,D,working fulltime,35,no,no,12,e. nor. central,0,0,2,$25000 or more,once a month,2,2,1,Pretty Happy
citzen4274,,E,retired,46,,yes,12,w. nor. central,0,0,0,$25000 or more,lt once a year,2,5,1,Pretty Happy
citzen4278,Occassional,B,working fulltime,51,yes,no,16,foreign,0,0,1,$25000 or more,lt once a year,2,0,0,Very Happy
citzen4279,Rarely,F,working parttime,39,no,no,12,mountain,0,0,0,$25000 or more,once a year,3,,1,Very Happy
citzen4280,Never,F,working fulltime,44,no,no,14,mountain,1,0,0,$25000 or more,once a year,2,3,0,Very Happy
citzen4281,Once a week,A,working fulltime,35,,no,12,mountain,2,1,0,$15000 - 19999,every week,1,,0,Pretty Happy
citzen4285,Never,D,working fulltime,34,no,no,12,w. sou. central,1,1,0,$25000 or more,2-3x a month,1,,1,Pretty Happy
citzen4286,2 - 3 times a month,A,school,46,no,no,16,w. nor. central,0,0,0,$20000 - 24999,more thn once wk,1,1,1,Pretty Happy
citzen4287,Once a month,D,"unempl, laid off",49,yes,no,16,e. sou. central,1,0,1,$25000 or more,sevrl times a yr,2,2,0,Pretty Happy
citzen4288,Occassional,F,working fulltime,31,,,11,e. nor. central,0,0,0,$15000 - 19999,lt once a year,1,,0,Pretty Happy
citzen4289,Never,G,working fulltime,51,no,yes,12,middle atlantic,0,0,0,$25000 or more,sevrl times a yr,2,2,1,Very Happy
citzen4290,Once a month,G,working parttime,46,,no,17,middle atlantic,0,0,0,$25000 or more,2-3x a month,1,2,1,Very Happy
citzen4291,Never,,keeping house,,no,,9,e. sou. central,0,0,0,,more thn once wk,3,,1,Pretty Happy
citzen4292,Occassional,E,"unempl, laid off",57,,yes,16,foreign,1,0,0,$15000 - 19999,every week,1,,0,Pretty Happy
citzen4293,Once a month,A,working fulltime,45,no,no,12,w. nor. central,0,0,0,$25000 or more,once a year,1,,0,Very Happy
citzen4294,Never,B,working fulltime,33,no,,11,w. nor. central,0,0,0,$25000 or more,once a year,1,6,0,Very Happy
citzen4299,Never,G,retired,74,,,20,middle atlantic,0,0,0,$25000 or more,every week,3,3,0,Very Happy
citzen43,Never,F,retired,42,,no,12,middle atlantic,0,0,0,$10000 - 14999,every week,2,8,0,Pretty Happy
citzen4300,Multiple times in a week,E,working fulltime,51,,,18,south atlantic,0,0,0,$25000 or more,never,2,0,1,Not Happy
citzen4302,Once a month,D,working fulltime,51,no,no,16,mountain,0,0,0,$25000 or more,once a year,2,4,0,Pretty Happy
citzen4303,Multiple times in a week,G,keeping house,42,yes,no,13,w. nor. central,1,1,0,$25000 or more,sevrl times a yr,2,2,1,Not Happy
citzen4304,Rarely,C,retired,,no,,8,w. nor. central,0,0,0,$3000 to 3999,2-3x a month,2,3,1,Pretty Happy
citzen4309,Never,D,working parttime,31,no,no,12,e. nor. central,0,0,0,$25000 or more,every week,2,4,1,Very Happy
citzen431,Occassional,A,working fulltime,44,,,12,middle atlantic,0,0,0,$25000 or more,never,1,4,0,Pretty Happy
citzen4310,Multiple times in a week,A,keeping house,33,yes,no,12,south atlantic,2,0,0,$7000 to 7999,lt once a year,1,,1,Not Happy
citzen4311,2 - 3 times a month,C,working fulltime,32,no,no,16,middle atlantic,0,0,0,$25000 or more,every week,1,0,0,Not Happy
citzen4312,Never,A,working fulltime,30,,,13,new england,0,0,0,$25000 or more,once a year,1,,1,Pretty Happy
citzen4316,Once a month,D,working fulltime,73,no,no,16,w. sou. central,1,3,0,$25000 or more,more thn once wk,2,1,0,Very Happy
citzen4318,Once a week,D,working fulltime,24,no,,12,e. nor. central,0,1,1,$25000 or more,once a year,3,,1,Pretty Happy
citzen4319,Once a week,G,retired,68,yes,no,16,new england,0,0,0,$25000 or more,never,2,7,0,Pretty Happy
citzen432,Occassional,E,working fulltime,51,,,12,south atlantic,0,3,2,$25000 or more,once a year,1,5,1,Very Happy
citzen4322,Once a week,G,working fulltime,66,no,no,20,south atlantic,0,2,0,$25000 or more,nrly every week,3,,1,Very Happy
citzen4323,Never,B,working fulltime,43,no,no,11,south atlantic,2,3,0,,once a month,1,,0,Very Happy
citzen4324,2 - 3 times a month,A,working fulltime,35,no,no,11,south atlantic,1,0,0,$25000 or more,never,3,,0,Pretty Happy
citzen4325,Rarely,C,working parttime,22,yes,no,12,south atlantic,0,0,0,$25000 or more,sevrl times a yr,3,3,0,Very Happy
citzen4326,Occassional,D,working fulltime,65,no,no,16,middle atlantic,0,0,0,$25000 or more,2-3x a month,1,,0,Very Happy
citzen4327,Multiple times in a week,E,working fulltime,32,,,12,middle atlantic,0,0,0,$25000 or more,once a year,1,,0,Pretty Happy
citzen4329,Once a month,A,retired,36,,,8,w. sou. central,0,0,0,,every week,1,6,0,Pretty Happy
citzen4331,Once a week,D,retired,46,no,no,12,e. nor. central,0,0,0,$25000 or more,nrly every week,2,2,1,Pretty Happy
citzen4335,Never,E,working fulltime,51,no,no,14,w. nor. central,0,0,0,$25000 or more,2-3x a month,2,3,1,Very Happy
citzen4336,Rarely,F,school,39,,,17,south atlantic,0,0,0,$6000 to 6999,once a year,1,,0,Pretty Happy
